adult,budget,TMDb_id,popularity,release_year,status,title,vote_average,Netflix_id,on_Netflix
True,0.0,31309,1.21616,1941,Released,Mr. Bug Goes to Town,5.7,,False
True,0.0,148353,0.65959,2001,Released,Work in Progress,7.2,,False
True,0.0,33684,0.727954,2001,Released,The Wild Bees,6.4,,False
True,0.0,35156,0.512026,2009,Released,The End of the Line,5.9,,False
True,0.0,72721,1.529266,2010,Released,Nostalgia for the Light,7.8,,False
True,0.0,162374,0.227788,2010,Released,Top Floor Left Wing,7.0,,False
True,0.0,72842,3.344002,2011,Released,Albatross,6.1,,False
True,0.0,79465,4.54588,2012,Released,Loosies,5.8,,False
True,0.0,79896,8.156758,2009,Released,The Revenant,6.4,,False
True,0.0,57829,3.768353,2011,Released,The Mill and the Cross,6.4,,False
True,0.0,42157,0.149268,1980,Released,One Trick Pony,6.5,,False
True,25000000.0,57353,7.695889,2011,Released,Cat Run,6.0,,False
True,0.0,84420,0.002323,1964,Released,Magic Christmas Tree,0.0,,False
True,0.0,47383,0.727819,2009,Released,The Man Next Door,6.5,,False
True,3000000.0,38541,7.406609,2011,Released,The Divide,5.7,,False
True,70000000.0,52520,12.345348,2012,Released,Underworld: Awakening,6.1,s612,True
True,25000000.0,75174,14.31675,2012,Released,The Grey,6.4,,False
True,42000000.0,49527,10.528173,2012,Released,Man on a Ledge,6.2,,False
True,10000000.0,55741,0.992235,2010,Released,Sacrifice,6.2,,False
True,0.0,68861,0.239316,2010,Released,Veijarit,5.5,,False
True,0.0,84407,1.371394,2012,Released,The Pruitt-Igoe Myth,6.9,,False
True,0.0,124210,0.981525,1980,Released,First Family,2.7,,False
True,0.0,37038,1.444562,1962,Released,All Night Long,7.0,,False
True,0.0,72313,0.680359,1954,Released,Gorilla at Large,5.0,,False
True,0.0,8368,0.160182,2008,Released,The Garden of Eden,4.2,,False
True,0.0,60938,0.588952,1957,Released,Time Without Pity,6.1,,False
True,0.0,145594,0.007517,2003,Released,Descongelate!,0.0,,False
True,600000.0,58194,0.660746,2011,Released,White Irish Drinkers,6.3,,False
True,23000000.0,70435,9.574817,2011,Released,Haywire,5.6,s6944,True
True,0.0,66118,4.075222,2011,Released,Case départ,5.9,,False
True,0.0,26283,5.43144,1952,Released,The Las Vegas Story,4.6,,False
True,0.0,260064,0.440826,1952,Released,My Man and I,0.0,,False
True,0.0,105548,0.407266,1933,Released,Secrets,4.0,,False
True,0.0,110139,1.361559,1959,Released,Westbound,4.8,,False
True,0.0,94741,1.093557,1973,Released,The Don Is Dead,5.6,,False
True,0.0,31337,1.430713,2009,Released,Contact High,7.6,,False
True,0.0,65760,12.510849,2010,Released,The Whistleblower,6.6,,False
True,0.0,74997,16.257143,2011,Released,The Human Centipede 2 (Full Sequence),4.5,,False
True,3500000.0,75579,1.174856,1998,Released,Dad Savage,6.4,,False
True,0.0,45971,0.517539,1938,Released,You and Me,8.4,,False
True,0.0,60364,0.179601,1997,Released,The Nazis - A Warning From History,8.8,,False
True,0.0,28632,0.773499,2009,Released,Zen,6.2,,False
True,0.0,47648,2.978087,1992,Released,King of Beggars,6.5,,False
True,0.0,15044,8.639067,2008,Released,Einstein and Eddington,6.8,,False
True,20000000.0,34179,3.511346,2010,Released,14 Blades,6.5,s5991,True
True,0.0,35250,0.888951,2003,Released,The Locals,5.7,,False
True,0.0,32831,1.103138,1968,Released,"Buona Sera, Mrs. Campbell",5.6,,False
True,0.0,42990,0.682779,1962,Released,40 Pounds of Trouble,6.5,,False
True,0.0,65892,1.357201,2011,Released,My Future Boyfriend,4.6,,False
True,0.0,78450,0.730328,1986,Released,The Terrorizers,7.4,,False
True,0.0,87408,0.298416,2011,Released,Goodbye,8.5,,False
True,0.0,82321,1.72815,2011,Released,The Loneliest Planet,5.8,,False
True,0.0,115150,0.453223,1989,Released,Images of the World and the Inscription of War,5.0,,False
True,0.0,96888,0.697833,2011,Released,Policeman,5.7,,False
True,0.0,102809,0.16702,2009,Released,Disorder,7.5,,False
True,0.0,86732,1.712319,1972,Released,Red Psalm,5.6,,False
True,0.0,86081,0.720077,1915,Released,Regeneration,7.5,,False
True,0.0,123690,0.871263,2001,Released,The Afternoon of a Torturer,7.0,,False
True,0.0,63230,0.493914,1972,Released,We Won't Grow Old Together,5.5,,False
True,3100000.0,62564,11.937301,2011,Released,"Turn Me On, Dammit!",6.4,,False
True,0.0,77560,2.341677,2011,Released,Faust,6.8,,False
True,0.0,56815,0.762202,2010,Released,Post Mortem,6.2,,False
True,0.0,25621,1.156575,2002,Released,Decasia,6.7,,False
True,0.0,24870,0.950301,2007,Released,Viva,5.6,,False
True,0.0,25774,0.153843,2007,Released,Fados,6.7,,False
True,0.0,58251,0.89682,2009,Released,Daddy Longlegs,6.4,,False
True,0.0,125316,0.109206,1998,Released,Praise,5.0,,False
True,0.0,97394,0.834837,2008,Released,Stanley Kubrick's Boxes,6.8,,False
True,0.0,21613,0.865934,1972,Released,Street Mobster,6.3,,False
True,0.0,40939,0.036572,1979,Released,Alexandria… Why?,5.0,,False
True,0.0,66436,0.2095,1955,Released,The Grand Maneuver,5.0,,False
True,0.0,32169,0.058229,2009,Released,Can Go Through Skin,6.0,,False
True,0.0,70149,0.141908,2010,Released,Morgen,5.5,,False
True,0.0,57046,0.91194,2005,Released,"What's Up, Scarlet?",5.0,,False
True,750000.0,27230,8.952589,1980,Released,Christmas Evil,5.6,,False
True,0.0,58391,0.239772,2008,Released,Three Wise Men,5.0,,False
True,0.0,86457,0.384612,1932,Released,Call Her Savage,3.5,,False
True,5000000.0,50357,10.711742,2011,Released,Apollo 18,5.0,s6181,True
True,0.0,82269,0.488944,2011,Released,Crazy Horse,7.4,,False
True,17000000.0,74998,10.250997,2011,Released,Seeking Justice,5.8,,False
True,0.0,159615,0.597439,1959,Released,The Sound and the Fury,6.2,,False
True,0.0,54436,0.478364,1955,Released,La Pointe-Courte,6.1,,False
True,6000000.0,71670,7.130411,2011,Released,Hostel: Part III,4.8,s797,True
True,0.0,21864,1.486371,2009,Released,Wyvern,5.5,,False
True,0.0,36865,4.655416,2010,Released,The Disappearance of Haruhi Suzumiya,7.8,,False
True,0.0,28512,1.900707,2005,Released,The Poseidon Adventure,4.5,,False
True,0.0,93164,0.003013,1973,Released,A River Called Titas,4.2,,False
True,0.0,90770,0.152969,1953,Released,The Vanquished,5.5,,False
True,0.0,71271,0.113705,1918,Released,The Blue Bird,6.0,,False
True,58000000.0,72431,7.145835,2012,Released,Red Tails,5.9,,False
True,0.0,73686,3.305712,2011,Released,In Darkness,7.1,s4627,True
True,0.0,43095,0.849613,1959,Released,Odd Obsession,5.8,,False
True,94000000.0,76758,6.587711,2011,Released,The Flowers of War,7.1,,False
True,0.0,45176,0.693172,1931,Released,Enthusiasm,6.3,,False
True,0.0,70917,0.075993,2009,Released,The Scenesters,4.5,,False
True,0.0,72186,0.779376,2010,Released,Thunder Soul,8.4,,False
True,0.0,42968,1.163546,2005,Released,The Nun,4.3,,False
True,0.0,57190,0.849703,2003,Released,Vlad,3.1,,False
True,13000000.0,77338,16.086919,2011,Released,The Intouchables,8.2,s1422,True
True,0.0,73562,4.766939,2011,Released,Declaration of War,7.0,,False
True,40000000.0,54054,6.322435,2012,Released,One for the Money,5.3,,False
True,0.0,35663,0.329719,1957,Released,The Incredible Petrified World,3.1,,False
True,0.0,23340,0.415906,1947,Released,Queen of the Amazons,3.0,,False
True,0.0,96495,0.082658,2011,Released,Becoming Chaz,5.0,,False
True,0.0,35659,0.04179,1984,Released,Countdown to Looking Glass,6.0,,False
True,15000000.0,80591,4.974482,2011,Released,W.E.,5.8,s2853,True
True,750000.0,58428,8.560726,2011,Released,The Innkeepers,5.4,,False
True,0.0,142118,0.469543,2011,Released,The Storage,5.4,,False
True,0.0,130900,0.135257,1950,Released,Nancy Goes to Rio,6.5,,False
True,0.0,19235,1.429466,2008,Released,Dog Tags,3.4,,False
True,40000000.0,78698,6.159379,2012,Released,Big Miracle,6.6,s4617,True
True,0.0,85949,1.135123,2011,Released,Collision Earth,6.0,,False
True,0.0,122515,0.818005,1978,Released,The Great Bank Hoax,0.0,,False
True,0.0,58704,0.961031,1969,Released,The Wonderful World of Puss 'n Boots,5.3,,False
True,0.0,101520,0.673138,2009,Released,Reel Injun,7.1,,False
True,0.0,70387,1.360791,1970,Released,A Man Called Sledge,6.5,,False
True,0.0,76142,0.887268,2010,Released,Cameraman: The Life and Work of Jack Cardiff,7.4,,False
True,5000000.0,57809,2.025505,2010,Released,Six Degrees of Celebration,6.1,,False
True,0.0,85317,0.85273,2011,Released,Six Degrees of Celebration 2,6.8,,False
True,0.0,57343,0.941683,2003,Released,This Time Around,5.2,,False
True,0.0,43711,0.660874,2009,Released,Enid,6.2,,False
True,0.0,76651,0.160888,1936,Released,Jenny,0.0,,False
True,0.0,244115,0.002736,1937,Released,The Straits of Love and Hate,0.0,,False
True,0.0,52517,0.246824,1933,Released,State Fair,5.3,,False
True,1000000.0,50698,5.324419,2011,Released,Grave Encounters,6.2,,False
True,13000000.0,48492,7.17548,2010,Released,Detective Dee and the Mystery of the Phantom Flame,6.5,,False
True,0.0,118911,1.185971,1967,Released,Hurry Sundown,6.4,,False
True,0.0,56126,0.409704,1982,Released,Batch '81,4.2,,False
True,0.0,153845,0.154625,1928,Released,The Eleventh Year,7.0,,False
True,0.0,409900,0.04353,2011,Released,Forever Yours,5.0,,False
True,0.0,38371,1.170163,2002,Released,The Career of Nikos Dyzma,6.1,,False
True,0.0,14224,0.561068,2002,Released,E=mc²,6.7,,False
True,15000000.0,76726,12.47441,2012,Released,Chronicle,6.6,,False
True,17000000.0,65086,8.896679,2012,Released,The Woman in Black,6.1,,False
True,0.0,148033,0.585939,1993,Released,Dottie Gets Spanked,6.2,,False
True,0.0,80125,3.265632,2011,Released,Woman in Love,6.3,,False
True,0.0,107056,4e-06,1978,Released,The Dancing Hawk,0.0,,False
True,0.0,52850,4.456701,2010,Released,Toast,6.3,,False
True,0.0,64678,5.24456,2011,Released,The Art of Getting By,6.4,,False
True,0.0,57400,0.631271,2011,Released,The Human Resources Manager,7.2,,False
True,0.0,93834,0.609615,1952,Released,The Overcoat,5.0,,False
True,10000000.0,67911,3.640776,2011,Released,Bucky Larson: Born to Be a Star,4.4,,False
True,11000000.0,66120,8.888718,2011,Released,The Monk,5.8,,False
True,0.0,25058,0.056741,2006,Released,Can Mr. Smith Get to Washington Anymore?,0.0,,False
True,0.0,42457,1.180514,1973,Released,A Doll's House,5.6,,False
True,0.0,26223,2.179154,2009,Released,The Canyon,5.9,,False
True,0.0,108688,0.19886,1947,Released,Cass Timberlane,6.0,,False
True,0.0,192695,0.636167,2011,Released,All Watched Over by Machines of Loving Grace,8.1,,False
True,0.0,42409,0.100013,1985,Released,Yes: 9012 live,0.0,,False
True,0.0,212713,0.63124,1964,Released,Kisses For My President,6.0,,False
True,0.0,75170,2.380795,2010,Released,Third Star,7.5,,False
True,0.0,30849,1.202831,2008,Released,Living Proof,3.0,,False
True,0.0,15167,6.879235,2001,Released,Barbie in the Nutcracker,6.4,,False
True,0.0,13976,0.786409,2004,Released,Dylan Moran: Monster,7.8,,False
True,0.0,13586,0.688381,2006,Released,"Dylan Moran: Like, Totally...",7.5,,False
True,0.0,26118,0.695655,2009,Released,Dylan Moran: What It Is,7.6,,False
True,0.0,79133,0.881995,2011,Released,"Dylan Moran: Yeah, Yeah",7.5,,False
True,85000000.0,59961,8.338675,2012,Released,Safe House,6.3,s47,True
True,30000000.0,72570,9.524298,2012,Released,The Vow,7.0,,False
True,0.0,63749,6.218698,2011,Released,Swamp Shark,4.3,,False
True,0.0,49354,0.607379,1972,Released,Moon of the Wolf,5.4,,False
True,0.0,76399,0.222564,1958,Released,She Gods of Shark Reef,3.0,,False
True,0.0,39276,1.324961,1967,Released,King Kong Escapes,5.9,,False
True,0.0,94209,0.00118,1941,Released,The Chocolate Soldier,0.0,,False
True,0.0,72338,0.411674,1932,Released,Frisco Jenny,5.3,,False
True,0.0,25143,1.389902,2007,Released,My Boy Jack,6.5,,False
True,250000.0,80379,4.297654,2011,Released,Louis C.K.: Live at the Beacon Theater,8.1,,False
True,0.0,69266,0.143994,1983,Released,Special Bulletin,6.8,,False
True,0.0,84797,1.293108,2011,Released,As Luck Would Have It,5.8,,False
True,0.0,75000,0.385288,2011,Released,The Black Power Mixtape 1967-1975,7.7,,False
True,0.0,130090,0.084012,1949,Released,The Girl from Jones Beach,5.5,,False
True,0.0,14205,1.632609,2007,Released,Holding Trevor,4.7,,False
True,0.0,29268,0.586331,1974,Released,Castle of Sand,7.5,,False
True,0.0,63217,0.00482,2009,Released,At Home by Myself... with You,0.0,,False
True,0.0,54146,1.209985,1962,Released,Pitfall,7.1,,False
True,0.0,288094,0.0,1974,Released,Casual Relations,0.0,,False
True,0.0,84028,0.005645,1989,Released,Warsaw Bridge,5.0,,False
True,0.0,78480,8.811218,2011,Released,Monsieur Lazhar,6.6,,False
True,0.0,108222,0.107838,1940,Released,Tin Pan Alley,5.0,,False
True,0.0,125695,0.001293,2000,Released,BookWars,0.0,,False
True,0.0,144611,0.150588,1924,Released,Kino Eye,7.8,,False
True,0.0,92670,0.017861,1971,Released,Silence,7.1,,False
True,850000.0,84200,10.378756,2012,Released,"For a Good Time, Call...",5.8,,False
True,0.0,37621,0.306716,1994,Released,The Jodorowsky Constellation,6.1,,False
True,20000.0,99254,0.572324,2011,Released,Casey Jones,3.8,,False
True,0.0,73700,1.363957,2010,Released,Janie Jones,6.2,,False
True,0.0,91181,0.519567,1932,Released,Thirteen Women,5.7,,False
True,79000000.0,72545,9.46307,2012,Released,Journey 2: The Mysterious Island,5.8,,False
True,0.0,124847,0.81627,1997,Released,Stella Does Tricks,6.2,,False
True,0.0,86099,0.563695,2007,Released,Valerie,6.7,,False
True,0.0,253105,0.804532,1962,Released,The Boys,6.6,,False
True,0.0,112485,0.189059,1916,Released,Hoodoo Ann,5.3,,False
True,0.0,51999,11.047948,2011,Released,Perfect Sense,6.9,,False
True,0.0,47763,16.544322,2010,Released,The Shrine,5.8,,False
True,0.0,16702,0.148466,2007,Released,Israeli Intelligence,4.3,,False
True,717000.0,126016,0.007134,2008,Released,Johnny Cash at Folsom Prison,0.0,,False
True,0.0,83716,1.243187,2010,Released,Fake,5.0,,False
True,0.0,84001,0.004351,1986,Released,Forest of Bliss,6.0,,False
True,0.0,278458,0.123867,2008,Released,The Artist,6.8,s2635,True
True,0.0,79940,1.870115,2012,Released,Tim and Eric's Billion Dollar Movie,5.2,,False
True,0.0,43459,0.720646,1947,Released,The Pearl,8.3,,False
True,0.0,189076,0.75045,1998,Released,Kuningasjätkä,5.8,,False
True,2200000.0,64029,0.540947,2001,Released,Rollo and the Spirit of the Woods,7.0,,False
True,4300000.0,29483,3.124151,2009,Released,Beautiful Kate,6.0,,False
True,2000000.0,88491,0.74156,2011,Released,Chapiteau-Show,6.8,,False
True,0.0,79362,0.154501,2011,Released,Sommer der Gaukler,6.0,,False
True,5650000.0,53174,5.24461,2011,Released,Kokowaah,6.4,,False
True,0.0,84259,0.001655,1975,Released,Hearts of the West,5.1,,False
True,0.0,71184,1.25742,2010,Released,When Love Is Not Enough: The Lois Wilson Story,4.4,,False
True,0.0,37464,0.404998,1963,Released,Monstrosity,2.3,,False
True,0.0,85988,0.229656,2011,Released,Sixpack,5.3,,False
True,0.0,84917,0.171364,2012,Released,The City Dark,8.7,,False
True,0.0,75469,0.509306,2011,Released,Oka!,2.5,,False
True,0.0,83732,0.274196,2011,Released,Bombay Beach,6.5,,False
True,0.0,215478,0.206356,1976,Released,The Little Mermaid,7.0,s8395,True
True,23000000.0,30596,10.861339,2009,Released,Bodyguards and Assassins,6.5,,False
True,0.0,75948,7.661339,2011,Released,The Sorcerer and the White Snake,5.6,,False
True,35000000.0,81870,18.147447,2011,Released,Flying Swords of Dragon Gate,6.0,,False
True,8000000.0,29564,6.102148,2010,Released,Smokin' Aces 2: Assassins' Ball,5.4,,False
True,0.0,71771,1.213981,2011,Released,Knuckle,5.1,,False
True,4000000.0,16564,3.92107,2008,Released,Winter in Wartime,6.8,,False
True,0.0,110603,0.131404,1939,Released,The Three Musketeers,7.0,,False
True,0.0,98079,0.178728,1957,Released,Untamed Youth,2.3,,False
True,0.0,96771,0.00211,1931,Released,God's Gift To Women,0.0,,False
True,1700000.0,115656,0.348962,2010,Released,Ricky Rapper and the Bicycle Thief,4.0,,False
True,0.0,14933,1.687672,2005,Released,The Truth About Love,4.2,,False
True,0.0,73921,0.051972,2010,Released,Plans for Tomorrow,5.0,,False
True,0.0,81111,0.349978,1934,Released,Born to Be Bad,4.7,,False
True,0.0,106199,0.785386,2000,Released,Así es la vida...,5.0,,False
True,0.0,147621,0.433975,1914,Released,The Mysterious X,6.3,,False
True,0.0,247500,0.795963,2008,Released,Le 7ème juré,5.8,,False
True,0.0,29750,0.074941,1992,Released,Metallica: A Year and a Half in the Life Of...,6.8,,False
True,0.0,31400,0.355784,1984,Released,Balkan Spy,7.4,,False
True,0.0,81716,1.235847,2011,Released,We Were Here,7.6,,False
True,0.0,140632,0.12986,1972,Released,Hot Summer Week,0.0,,False
True,0.0,51578,1.663297,1967,Released,Happy End,7.2,,False
True,0.0,82762,0.001262,2001,Released,New York in the 50's,0.0,,False
True,0.0,70954,10.265386,2011,Released,The Hunter,6.7,,False
True,0.0,74471,3.298062,2010,Released,The Dead,5.8,,False
True,0.0,108155,0.003304,1929,Released,The Love Trap,0.0,,False
True,0.0,35671,0.653037,1966,Released,Kaleidoscope,6.5,s7167,True
True,57000000.0,71676,9.421301,2011,Released,Ghost Rider: Spirit of Vengeance,4.7,,False
True,25000000.0,77459,7.093805,2011,Released,A Monster in Paris,6.5,,False
True,0.0,158920,0.018795,1998,Released,The Souler Opposite,0.0,,False
True,0.0,163937,0.146891,1974,Released,Film About a Woman Who…,7.0,,False
True,0.0,178595,0.082658,2011,Released,"DOS μια ιστορία αγάπης, απ' την ανάποδη",4.0,,False
True,0.0,21634,9.598968,2009,Released,Prayers for Bobby,7.5,,False
True,0.0,70374,0.577649,1995,Released,Little Criminals,7.6,,False
True,0.0,44053,0.004709,2008,Released,Bustin' Down the Door,0.0,,False
True,0.0,27902,6.608369,2005,Released,Love Wrecked,4.8,,False
True,0.0,55802,0.081059,2009,Released,The World According to Ion B.,8.3,,False
True,0.0,186755,0.027563,1997,Released,Territorio comanche,0.0,,False
True,0.0,53798,0.053283,1941,Released,Father Takes a Wife,5.0,,False
True,0.0,54507,1.054258,2009,Released,A Very Potter Musical,7.7,,False
True,0.0,59017,0.471348,2010,Released,A Very Potter Sequel,7.2,,False
True,0.0,105983,0.817793,2012,Released,Once Upon a Time in the North,5.9,,False
True,0.0,51875,0.774843,2010,Released,Miss Nobody,4.3,,False
True,0.0,73936,4.774096,2011,Released,Retreat,5.5,,False
True,0.0,46504,0.433573,2009,Released,Guy and Madeline on a Park Bench,6.0,,False
True,0.0,147886,0.656505,1949,Released,The Great Sinner,6.3,,False
True,0.0,80030,0.716533,1945,Released,Her Highness and the Bellboy,4.5,,False
True,0.0,26397,3.431403,1990,Released,The Civil War,9.2,,False
True,0.0,83860,1.604527,2011,Released,October Baby,6.8,,False
True,0.0,79890,1.658213,2011,Released,Khodorkovsky,3.6,,False
True,700000.0,81675,0.125349,2011,Released,The Bear,4.5,,False
True,0.0,98096,0.011529,2009,Released,Live Music,0.0,,False
True,0.0,59045,0.382572,1963,Released,Ro.Go.Pa.G.,7.4,,False
True,0.0,43026,0.595496,1961,Released,Paris Belongs to Us,6.8,,False
True,15000000.0,168210,2.539238,2011,Released,Bag of Bones,5.8,,False
True,0.0,62116,1.122997,2010,Released,Mozart's Sister,6.2,,False
True,0.0,70876,1.175587,2011,Released,Seven Days in Utopia,5.1,,False
True,0.0,57243,3.653474,2010,Released,The Women on the 6th Floor,6.6,,False
True,0.0,29694,2.233131,1975,Released,One of Our Dinosaurs Is Missing,5.6,,False
True,0.0,52454,7.006573,2010,Released,Mega Shark vs. Crocosaurus,2.7,,False
True,0.0,71672,10.039999,2011,Released,Wrong Turn 4: Bloody Beginnings,5.2,,False
True,0.0,144454,0.271515,1909,Released,Moscow Clad in Snow,6.5,,False
True,5000000.0,77495,7.0713,2011,Released,Sleep Tight,7.0,,False
True,0.0,55198,0.106001,1950,Released,The Munekata Sisters,0.0,,False
True,10000000.0,71254,9.965719,2011,Released,Arena,5.0,,False
True,0.0,202941,0.650094,1964,Released,Mail Order Bride,0.0,,False
True,0.0,27709,1.367743,1965,Released,The Satan Bug,5.6,,False
True,0.0,53033,0.592315,2008,Released,Poppy Shakespeare,0.0,,False
True,0.0,32708,0.908927,2000,Released,Freedom,8.0,,False
True,0.0,276220,0.003508,2001,Released,The Price of Forgiveness,0.0,,False
True,0.0,36427,1.107049,2002,Released,I Saw Mommy Kissing Santa Claus,3.8,,False
True,0.0,45569,3.320135,2010,Released,Red Hill,6.2,,False
True,0.0,17790,1.496878,1985,Released,Zone Troopers,3.6,,False
True,0.0,15086,0.457317,1998,Released,La Patinoire,7.0,,False
True,0.0,48458,0.213018,2001,Released,The Secret Glory,6.2,,False
True,0.0,85883,0.187194,2001,Released,The Woman Who Drinks,8.0,,False
True,0.0,25831,2.312207,1990,Released,The Prince and the Pauper,6.7,,False
True,0.0,116231,1.520283,2012,Released,Another Woman's Life,6.1,,False
True,0.0,52264,3.40682,2010,Released,A Cat in Paris,6.5,,False
True,0.0,77076,0.592836,1966,Released,Dr. Goldfoot and the Girl Bombs,5.3,,False
True,0.0,79707,5.458619,2011,Released,Children Who Chase Lost Voices,7.1,,False
True,0.0,79548,9.384244,2012,Released,Gone,5.9,,False
True,0.0,184507,0.071666,1925,Released,The Plastic Age,5.0,,False
True,1000000.0,72213,7.666558,2011,Released,Courageous,6.8,,False
True,0.0,17345,0.830533,2003,Released,Flywheel,6.8,,False
True,12000000.0,57214,9.803023,2012,Released,Project X,6.5,,False
True,70000000.0,73723,7.689395,2012,Released,The Lorax,6.3,,False
True,0.0,25228,0.472319,2007,Released,Darling,6.8,,False
True,41000000.0,73937,10.267905,2011,Released,The Big Year,5.6,,False
True,0.0,399229,0.312543,1999,Released,Kovat Miehet,7.0,,False
True,0.0,18705,0.838547,1939,Released,Mr. Moto's Last Warning,5.5,,False
True,12000000.0,75674,12.159818,2012,Released,Act of Valor,6.3,s6087,True
True,0.0,46813,0.100463,1933,Released,Don Quixote,2.5,,False
True,0.0,82620,2.095496,2011,Released,Undefeated,7.9,s5323,True
True,65000000.0,59962,12.366641,2012,Released,This Means War,5.9,,False
True,0.0,53418,1.472505,1916,Released,One A.M.,6.3,,False
True,0.0,53420,1.472339,1917,Released,The Cure,6.4,,False
True,0.0,53410,0.955414,1915,Released,The Bank,6.4,,False
True,0.0,53403,0.403987,1915,Released,A Night Out,5.5,,False
True,0.0,77669,0.478936,1964,Released,The Earth Dies Screaming,6.1,,False
True,0.0,26642,4.697126,1988,Released,The Dark Side of the Sun,4.7,,False
True,260000000.0,49529,14.670353,2012,Released,John Carter,6.1,s7137,True
True,0.0,123320,0.043575,2012,Released,Canned Dreams,10.0,,False
True,0.0,53424,1.105613,1919,Released,Sunnyside,6.4,,False
True,0.0,44246,2.356342,2010,Released,When We Leave,6.9,,False
True,0.0,59974,0.146422,2009,Released,Genius Within: The Inner Life of Glenn Gould,6.9,,False
True,0.0,85963,0.218364,2010,Released,Great Directors,6.2,,False
True,0.0,196784,0.277669,1971,Released,Something Big,4.5,,False
True,0.0,119364,0.645963,1974,Released,The Take,8.0,s1998,True
True,0.0,74406,2.129679,2011,Released,Queen: Days of Our Lives,6.7,,False
True,0.0,53414,1.657657,1916,Released,Police,6.1,,False
True,0.0,53419,1.097877,1916,Released,Behind the Screen,6.8,,False
True,0.0,47650,1.795202,1917,Released,Easy Street,7.0,,False
True,0.0,68450,3.128824,2011,Released,The Art of Flight,8.3,,False
True,0.0,79108,5.79967,2011,Released,Starbuck,6.8,,False
True,0.0,64288,3.089226,2011,Released,Forks Over Knives,7.0,s6790,True
True,0.0,167112,0.115836,1933,Released,Deserter,5.0,,False
True,0.0,288098,0.044619,2006,Released,Skies Above the Landscape,0.0,,False
True,2391200.0,46101,1.20049,2007,Released,United Red Army,6.1,,False
True,0.0,74387,8.817924,2012,Released,Goon,6.5,s6883,True
True,0.0,267197,8e-06,1976,Released,Landscape with a Woman,0.0,,False
True,0.0,178543,0.040236,2008,Released,Blind Pig Who Wants to Fly,6.0,,False
True,0.0,288291,0.076219,1970,Released,What Is to Be Done?,5.0,,False
True,0.0,80184,9.412493,2011,Released,The Hidden Face,7.3,,False
True,0.0,52349,0.919874,2010,Released,In Gold We Trust,5.2,,False
True,0.0,3051,4.760853,1966,Released,Eye of the Devil,6.8,,False
True,0.0,48373,2.984894,2010,Released,Listen to Your Heart,7.5,,False
True,0.0,47682,1.1e-05,1983,Released,Dead on Time,0.0,,False
True,0.0,20683,1.437723,2006,Released,Pale Cocoon,6.8,,False
True,4798235.0,77949,9.336568,2011,Released,The Awakening,6.3,,False
True,20000000.0,41411,6.951496,2010,Released,The Round Up,7.5,,False
True,0.0,45595,4.435032,2010,Released,Miral,5.1,,False
True,0.0,28524,0.886139,2009,Released,Princess of Mars,3.1,,False
True,325.0,92117,0.621056,2011,Released,Like Water,6.4,,False
True,0.0,37928,1.05118,2009,Released,Cencoroll,6.3,,False
True,0.0,91010,12.844171,2012,Released,Game Change,6.4,,False
True,0.0,216672,0.003174,1999,Released,Kill by Inches,0.0,,False
True,10000000.0,63493,4.883085,2011,Released,The Ledge,5.9,,False
True,0.0,42507,1.289258,2010,Released,Bestseller,6.0,,False
True,42000000.0,64688,11.250764,2012,Released,21 Jump Street,6.7,,False
True,10000000.0,82532,5.872794,2011,Released,"Jeff, Who Lives at Home",6.1,,False
True,0.0,14346,0.766839,2004,Released,Blackballed: The Bobby Dukes Story,5.5,,False
True,0.0,61020,0.164738,1941,Released,Adventures of Captain Marvel,7.0,,False
True,0.0,261035,0.011161,1942,Released,Captain Midnight,0.0,,False
True,0.0,293097,0.014956,1986,Released,Harmagedon - Erään maailman loppu,0.0,,False
True,0.0,37942,0.304594,1959,Released,City of Fear,6.3,,False
True,0.0,25435,0.521044,2001,Released,Treed Murray,7.8,,False
True,0.0,144326,0.670369,1962,Released,Satan Never Sleeps,5.6,,False
True,0.0,170936,0.707991,1937,Released,SOS Coast Guard,4.0,,False
True,0.0,64786,1.316925,2010,Released,Yes or No,7.7,s8778,True
True,0.0,79374,1.826986,2011,Released,Blind,7.5,,False
True,20000000.0,81796,8.772263,2012,Released,Lockout,5.8,s7329,True
True,700000.0,59421,6.375628,2010,Released,Bedevilled,7.3,,False
True,0.0,70585,8.954166,2011,Released,Lucky,4.9,,False
True,0.0,54358,1.538625,2011,Released,Resurrect Dead: The Mystery of the Toynbee Tiles,6.9,,False
True,4000000.0,81390,6.780752,2011,Released,A Lonely Place to Die,6.2,,False
True,0.0,28063,0.544324,1959,Released,"Caltiki, the Immortal Monster",5.9,,False
True,0.0,67748,5.322953,2011,Released,Snowtown,6.3,,False
True,12000000.0,61984,5.23198,2010,Released,Space Battleship Yamato,6.3,,False
True,0.0,52826,0.626202,1984,Released,Nothing Lasts Forever,7.1,,False
True,0.0,113038,0.042815,2011,Released,Zero Bridge,5.0,,False
True,7000000.0,45273,0.653979,2009,Released,The Bleeding,2.9,,False
True,0.0,95675,1.237533,2011,Released,Wreckers,5.9,,False
True,0.0,36944,0.729334,2009,Released,Fat Head,6.6,,False
True,0.0,114412,0.321714,1997,Released,Public Housing,8.5,,False
True,0.0,213938,0.000578,1984,Released,The Runner,6.0,s8496,True
True,0.0,273807,0.002353,2003,Released,Last Exit,0.0,,False
